,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote
12461,12461,435973,B00006IUGQ,DVD,56134,0,,,,,,0,0,0
12462,12462,436105,B00003M5GA,DVD,16992,5,0783227477,6305079188,B000050X2Z,B00023BN5G,B000094HMU,8,3.5,137
12463,12463,436107,B00003M5GB,DVD,36941,5,B00005Q63K,6304493703,6304531303,6305216096,B00004ZERW,2,3.5,6
12464,12464,436253,B00005KHK1,DVD,33675,5,B00000K3C9,B000228EK4,6304925204,B00006A8T4,B000228EJ0,7,4,71
12465,12465,436298,B00007M5KD,DVD,35517,5,B0002I84JO,B00005UF80,B00013WVI0,B0000DD75N,B0002V7OCO,7,3,163
12466,12466,436378,B00004WMMY,DVD,43720,5,B00005QAPJ,B00008LDNZ,B0007989Y8,B00005B1ZK,B0001A67AQ,2,4,15
12467,12467,436385,B00004WMMO,DVD,13651,5,B00026L7MW,B00005JKGO,B0007989Y8,B000305ZYS,B0002DB4YQ,9,4,44
12468,12468,436619,0971922411,DVD,34529,5,097439310X,0974393150,0974393177,0974393193,0967500478,2,3,29
12469,12469,436620,B00006FXQN,DVD,13676,5,B00008AORI,0802150551,B00005BKZN,B00006CXGW,B00006FXDE,6,4,140
12470,12470,436790,0767821505,DVD,8588,5,B00005UQ7P,B0000U0X20,1840727160,0930193792,B00005T30L,59,4.5,269
12471,12471,436972,0767018907,DVD,20418,5,0767018877,0767024494,B00000JSJF,0767024524,B00000JSJE,11,4.5,98
12472,12472,437190,B00006484L,DVD,4371,5,B00007JQL9,0028629531,1558214658,B0002D126G,1571881832,8,5,134
12473,12473,437199,B00003OSSO,DVD,10556,5,B00005B1VL,B0000DJZAC,B00006FD8S,0316289124,B00004U2K1,146,4.5,480
12474,12474,437428,B000065AZC,DVD,44089,5,B0002KQNKE,B0000A0DX2,1572522135,B00015YV40,B00007JZYI,8,2.5,55
12475,12475,437547,6305079730,DVD,43626,5,B00005K3O9,B00008G96N,B0002I832W,B0000648YD,B000056NWI,17,3.5,33
12476,12476,437561,6304493681,DVD,1651,5,B0006A9FMI,B00005MAM2,6305014140,B00024I18W,B0002YCUZW,410,4,1952
12477,12477,437647,6305878323,DVD,6010,5,B0002YLCOM,0792839749,B000067J1P,B0001I561E,B00005JN4W,215,4.5,1454
12478,12478,437674,B00006ADFG,DVD,28801,5,B000077VQD,B00005NNSM,B00006HAYY,B0000897AY,B0002MHDZQ,2,5,26
12479,12479,437683,B00006ADFJ,DVD,49856,5,B0002IQE2I,B0002V7OCO,B0002IQJ5U,B0002I84JO,B00026L91G,3,4.5,14
12480,12480,437730,B00006ADF1,DVD,29628,5,B00000GQ3T,B0006N0E0C,B0006N0E02,B0007L86MG,B0001ZX03S,4,4.5,20
12481,12481,437731,B00006ADF0,DVD,50174,0,,,,,,1,5,8
12482,12482,437732,B00006ADF7,DVD,27242,5,B00004UF01,B00008ADAM,B00017HWLM,B0001AW0CK,B000065B0D,7,4,42
12483,12483,437734,B00006ADF6,DVD,34358,5,B00005ABSQ,B00009XN8D,B0001AW03O,B000092T5K,B0000524FI,3,4,38
12484,12484,437736,B00006ADF3,DVD,19014,5,B0002I84JO,B00064AFF0,B0002V7OCO,B0002HOE6C,B0000D0YXT,32,3,287
12485,12485,437737,B00006ADF9,DVD,38742,5,B00018D530,B0007PALTS,B0007WFXZI,B0002V7THY,B0006TPE0Q,4,4.5,12
12486,12486,437738,B00006ADF8,DVD,35884,5,B00009MEF5,B000059QY3,6305079145,B00068NVL6,B000050X31,4,4.5,46
12487,12487,437866,6305841934,DVD,46636,5,B00027JYNK,B00027JYLM,B000055XM8,B000068TPG,B0002V7O0Q,20,4.5,69
12488,12488,438204,B00005JM48,DVD,6837,5,B0000C9JFO,B00018D3LE,B000063K0U,B0001I54QQ,B0000640VO,55,4.5,287
12489,12489,438387,B00005V1X8,DVD,64519,5,B0002MFG5A,B0000DIJON,B00006G8JR,B0000A9GHF,B0000E1WJA,0,0,0
12490,12490,438392,B00005V1X0,DVD,16990,5,B00000JGNP,B0000A9GHD,B00004W458,B00003CXGG,B00003CY5A,98,3.5,238
12491,12491,438394,B00005V1XK,DVD,34877,5,B00005O5B8,B00007AJFZ,B00009Y3N9,B0007R4T3U,B0001EFV7C,16,4.5,108
12492,12492,438397,B00005V1XC,DVD,40486,5,B00005T7HU,B00006JDSK,B00006JDSL,B00006JDSM,B00006JDSN,1,5,8
12493,12493,438910,6305120390,DVD,23196,5,B00000A52C,B00002RAPT,630502054X,B00005JM6H,B000065V38,11,4.5,69
12494,12494,438954,6305609276,DVD,17261,5,6305473188,B00008DDS1,B00000G0R2,B0000DJZ8R,B0002OXVBO,3,4.5,17
12495,12495,438983,B00005MKIX,DVD,13195,5,B00006LPDB,B0001MMGSG,B00005BIG3,B00006LPDF,B00006L942,2,4,23
12496,12496,438984,B00005MKIW,DVD,37833,5,B00005O7N2,B00005J74X,B00005B1YQ,B00005AA9E,B000065U2E,0,0,0
12497,12497,438988,B00005MKIQ,DVD,50382,0,,,,,,1,2,1
12498,12498,439128,6305078866,DVD,16262,5,B00009L4SJ,B000067DCY,B00006L91F,B00004WMFS,B0000VD0RO,3,2.5,37
12499,12499,439388,6305531374,DVD,37871,5,B00004Y632,B00005OKQF,B00005LC4Q,6305971099,B00006LPHA,469,4,408
12500,12500,439517,0767840003,DVD,53141,5,0790740885,B000031EGV,B00008OM8T,0141301066,630595027X,75,4.5,218
12501,12501,439552,630560973X,DVD,25972,5,B00006G8HX,B0000UJL96,B0000683DH,B0000AUHOH,B00005JKHP,184,4.5,693
12502,12502,439901,B00005UEQZ,DVD,24889,5,B00005O3VD,B00005JL1P,B00001W9G0,B0006VXMLM,B00005V3WI,32,4,143
12503,12503,439937,B00000FBOX,DVD,44452,3,B0002V2B04,B00005JN4W,B00000HE9F,,,10,4,117
12504,12504,440060,B000083C4L,DVD,28803,5,B0000844M4,B0000A2ZQM,B00008DDWN,B00029NMHC,B000068MAQ,17,4.5,88
12505,12505,440082,B000083C4G,DVD,52580,0,,,,,,0,0,0
12506,12506,440204,B00008VGL9,DVD,28161,5,B0001DCYCS,B00005QCW4,B00005OW09,B0007OY31Q,B0006A9FMI,11,4,65
12507,12507,440255,B00009AV95,DVD,20619,5,B0001BMLYG,B0000C2IW8,B0001BMM04,B00018D5QM,B000089UBP,10,4.5,96
12508,12508,440256,B00009AV93,DVD,21619,5,B00008HCA2,B00009W0UL,B00009W0UH,B00009W0UJ,B0000AGQ2H,46,3.5,79
12509,12509,440258,B00009AV91,DVD,12708,5,B00016XNRU,B0000DIJOW,B00028G6TO,B00028G6NK,B0001Y4LZU,81,4.5,204
12510,12510,440260,B00009AV90,DVD,19173,5,B000056VR2,B0002VEUIK,B00007H24I,B00005K9O8,B00064AE9C,5,3.5,36
12511,12511,440310,B00009AV9E,DVD,14919,5,B0002I84JO,B0002Y4PPK,B0002V7OCO,B00064AFFA,B0002IQE2I,10,3.5,91
12512,12512,440314,B000083C47,DVD,12719,5,B000050HEO,B00004VVP3,B0000AM6GX,B0000524FH,B0001HAHNM,3,4,57
12513,12513,440586,B00004TS0M,DVD,8629,5,B00005N5S3,B0007TKNLK,0792839730,B00003CX97,B00008PC0Y,5,3.5,102
12514,12514,440590,B00004TS0K,DVD,5404,5,B00005PJ8W,6301661753,B00005KH32,B00005YKZC,0790742802,120,4,722
12515,12515,440591,B00004TS0J,DVD,6556,5,B0002MFGDM,0792833201,B0000524CY,B0000C23H5,B00009PY4G,37,4.5,296
12516,12516,440692,B000063US7,DVD,48917,5,B0001JXOOO,B0000DD77R,B000641Z90,B00008RH0S,B0000DZ3H4,27,4.5,198
12517,12517,440737,1573627488,DVD,12737,5,B00023BN3S,B00018D3UU,B000069HYJ,B00004YS98,B0000694ZJ,12,2.5,44
12518,12518,441205,B00008H2G8,DVD,24534,5,B00008DDUI,B0000ZG05O,B0000ZG07C,B0000ZFZSC,B0000ZG04U,4,4.5,23
12519,12519,441218,B0000683BE,DVD,7402,5,B00003CX8Y,B00007LVCT,6305940959,B00001QEE7,B00005T7H7,64,3,446
12520,12520,441242,B00008H2G7,DVD,13636,5,B0000ZG05O,B0000ZG07C,B00008DDUI,B0000ZFZSC,B0000ZG04U,7,4.5,28
12521,12521,441282,0783114222,DVD,2705,5,0780022319,B000092T6N,0783219695,B00004U2MS,B0001XARMC,180,5,830
12522,12522,441286,B00004Y57A,DVD,12744,5,B00006CXGC,B00008V5TV,B0000070ZK,1900924447,B000087F6E,6,4,72
12523,12523,441401,B000083C57,DVD,35152,5,B00006HAW3,B00007G1T2,B0000844JW,B0000D9PNI,B00008G8PA,0,0,0
12524,12524,441430,0767847377,DVD,16138,5,B00005JM6H,0767853512,B00002RAPT,B00005QFE5,B000065V3B,49,5,278
12525,12525,441496,B00008H2GZ,DVD,29181,5,B000094J73,B000094J79,B000094J75,B000244F2S,B0002JP1VW,5,3.5,37
12526,12526,441628,6305808120,DVD,19971,5,B000063K1Q,6305808155,B00064AE9C,B0000214F0,B00004Y6C4,46,3.5,353
12527,12527,442314,6305840032,DVD,29555,5,B00000K0DV,B00008QSB4,B00005U128,B00005B6LA,B00000JT2R,17,4,81
12528,12528,442340,B000056NWI,DVD,26195,5,B00005R1O7,B00008975H,B000063UR0,6305944288,B00006CXGG,20,4,73
12529,12529,442451,6305078459,DVD,26341,5,B00000JXVL,B00008H2EL,B0000C5090,B0002VETEK,B000305ZDO,25,4,118
12530,12530,442586,B00000IML3,DVD,21554,5,B00009R607,B0002B15YM,B00005RRK0,B00009MEEF,B00005ALMI,10,5,97
12531,12531,442604,B00000JZJA,DVD,27141,5,B0000507OK,B00004STT7,B00004RF3O,B00005MEVV,B0000TPA10,14,4.5,45
12532,12532,442856,B00008K78O,DVD,39385,5,B0000A02WQ,B0000A02WR,6305131082,B0002I83OA,B00062IZSG,45,3.5,126
12533,12533,443202,B00007185L,DVD,35008,5,B0000DBJA4,B00005R1O1,B000305ZDO,B0002Y4T9W,B00005Q2YN,1,4,9
12534,12534,443226,0967124840,DVD,6749,5,B0001YJ4AC,0071410775,0071385606,B0001EQHY8,0071408878,44,5,356
12535,12535,443261,B00005LP48,DVD,28046,0,,,,,,1,5,1
12536,12536,443582,B00005KFWG,DVD,71282,0,,,,,,0,0,0
12537,12537,443732,B000062WSG,DVD,39978,5,B00005V88N,B00005NYBH,B00006ANKA,B00005V89W,B00064AF3C,1,4,6
12538,12538,443750,B00005OOQ5,DVD,11593,5,B00005OOQ3,B00000F3V8,B0000B1A51,B00008EY7H,B00005OOQ4,12,4.5,109
12539,12539,443751,B00005OOQ3,DVD,6622,5,B0000B1A51,B00008EY7H,B00005OOQ5,B000053V59,0767840135,21,3.5,226
12540,12540,443752,B00005OOQ6,DVD,34158,5,B00005OOQ5,B00005OOQ3,B0002XNSZY,B0000B1A51,B00008EY7H,3,2.5,49
12541,12541,443894,B00005QCVZ,DVD,44592,5,B0001DCXZQ,B0001DCXYW,B00008DDIN,B00007G1U6,B0001DCXZG,6,4.5,13
12542,12542,443908,B00005A08P,DVD,32512,5,B00004YKPQ,B0000640SU,B00004U3V3,B00005A08O,B00004YKPP,12,3.5,34
12543,12543,444036,B00005JLIB,DVD,4029,5,B00008J2EB,B0006SGYLU,B00005JLJE,B0006N2EZA,B0006Q93AQ,59,4,608
12544,12544,444039,B00005JLIC,DVD,504,5,B0007IO6PA,B00096S480,B0006N2EZA,B0002NY8R6,B00009VRF0,107,5,946
12545,12545,444041,B00005LB89,DVD,61833,0,,,,,,0,0,0
12546,12546,444053,B00005A1TD,DVD,56167,0,,,,,,1,4,17
12547,12547,444192,B00001QEE2,DVD,14329,5,B00004R99J,B00024I2Z4,B0001I561E,B00005TN8K,B00004R9A0,134,4,507
12548,12548,444195,B00001QEE6,DVD,904,5,B00001QEE7,B00001QEE3,B00001QEE8,B00001QEE9,B00003CXCQ,68,4.5,539
12549,12549,444197,B00001QEE3,DVD,1167,5,B00001QEE6,B00001QEE7,B00001QEE8,B00001QEE9,B00005RDSM,20,4,130
12550,12550,444198,B00001QEE8,DVD,334,5,B00001QEE7,B00001QEE6,B00001QEE3,B00001QEE9,B00005RDSM,70,4.5,653
12551,12551,444199,B00001QEE9,DVD,2248,5,B00003CXCQ,B00005RDSM,B00001QEE6,B00001QEE7,B00001QEE8,117,4,655
12552,12552,444206,B000062XHW,DVD,50574,4,B000260QAQ,B000050IM4,B00005O5DI,B0002WZTJI,,3,4,8
12553,12553,444369,B00008AVAR,DVD,33902,5,B00008AVAS,B0006877LG,B00007CWI6,B0000A381Z,B0001K2OSK,1,5,9
12554,12554,444546,6303295134,DVD,17937,5,6303295150,6303336744,6303336760,B00004ZERT,B000065RSW,4,3,55
12555,12555,444647,B00000FE37,DVD,29930,5,6305462224,B00003ETPD,6305772398,B00000FE36,B00004S8A3,3,4.5,24
12556,12556,444871,B00005JKZ0,DVD,11664,5,B00007ELEP,B00003CXS4,B00005PJ8R,B00005Y48T,B00008AOVL,17,3.5,62
12557,12557,445053,1559408871,DVD,28994,5,B0002DB50E,B0002V7O0Q,B00065GX64,B000305ZYS,B00062IVM6,59,4,232
12558,12558,445084,B00004W197,DVD,31851,5,B0002CR03G,0792845803,B00005B6KX,B0000YEES0,B00005Y6X8,5,5,39
12559,12559,445089,B00004W190,DVD,40553,5,B000056NW6,B0002IQB8U,B00022PYRU,B0002NRRQ0,B0002W4TL2,5,3.5,42
12560,12560,445122,B00004W19E,DVD,20453,5,6305943877,B000051S7C,B00004Y7HB,B00004Z4UZ,B00005UW7W,1,5,32
12561,12561,445123,B00004W19G,DVD,47308,5,B0001Y4LE6,B00005M2CC,B00027JYLC,B00008LDNZ,B00003CXCW,6,5,49
12562,12562,445125,B00004W19B,DVD,44640,5,B0006L0LMA,B0000YEENU,B00005JA9C,B00004Z4VE,6305908516,3,4.5,27
12563,12563,445126,B00004W19A,DVD,33143,5,B0000C2IQU,B000127ZC8,B00007149R,B00004WJOF,0767830806,12,3.5,60
12564,12564,445128,B00004W19O,DVD,34690,0,,,,,,1,2,11
12565,12565,445129,B00004W19M,DVD,31398,5,B000069HYZ,B0000687DH,B00004TEYX,B00008RH0U,6305907986,6,3.5,35
12566,12566,445131,B00004W19N,DVD,15143,5,6305081824,B00007M5HD,B0000BWVAK,B000000PHE,B000000PGZ,1,4,8
12567,12567,445132,B00004W19J,DVD,20506,5,0670843709,B00003M5GE,B00019G8F6,B00005NGA9,B00005TNG4,3,4.5,35
12568,12568,445133,B00004W19H,DVD,41249,3,B000069HZH,B0001FR3JA,B0001US61O,,,1,4,6
12569,12569,445134,B00004W19W,DVD,41819,5,6305907773,B00005JGUB,B000060MWM,B000083C88,B00015GA80,3,3.5,37
12570,12570,445135,B00004W19K,DVD,37004,5,B00005AFSU,B00003RQNX,B000244F2S,B0006H32DY,B0002JP1VW,2,5,38
12571,12571,445137,B00004W19S,DVD,27577,5,B00004W1A9,B000063K0C,B0002F6BBU,9626343095,B0007WRT4Q,4,3,22
12572,12572,445138,B00004W19P,DVD,55105,0,,,,,,2,2,12
12573,12573,445139,B00004W19Q,DVD,42453,5,B0000CA1DA,B000777IE2,B0006N2EKU,B00005KH1T,B000055WIY,1,4,3
12574,12574,445142,B00005V6N6,DVD,7359,5,B00005JKGO,B00000IOKV,B00005JKGQ,B00005QAPH,0780020693,0,0,0
12575,12575,445147,B00008HCBP,DVD,31596,5,B0000A14WC,B0001J3V3S,B0000A14WD,B00007AJG6,B000003TQK,4,4.5,14
12576,12576,445376,B00001ODHV,DVD,5723,5,6305972761,B0007WFYB6,B00005R248,B000305ZYS,B00003CWQL,36,4.5,281
12577,12577,445389,B00000IBRR,DVD,46185,5,B0001I55RE,B00005JN0Q,B0001I55R4,B0001I55SI,B0001I55RO,22,4.5,64
12578,12578,445391,B00000IBRT,DVD,18426,5,B000031EG0,B0000A98ZP,B00005JKOI,B00003CXCI,B00005JKFA,110,4.5,389
12579,12579,445392,B00000IBRK,DVD,9466,5,B00000IBRL,B00005U128,B0001ZX0GK,6305972052,6305807957,60,3.5,159
12580,12580,445393,B00000IBRJ,DVD,18104,5,6305807957,6305807930,B00000IBRI,B00005LQ04,B00000JT2R,82,4,156
12581,12581,445394,B00000IBRI,DVD,21122,5,6305807930,6305807957,B00000IBRJ,B00005LQ04,B00005LQ06,88,4,269
12582,12582,445395,B00000IBRO,DVD,34808,5,B00000IBRQ,6305808171,B00005NOP0,6305183406,B00005ALMR,7,3.5,47
12583,12583,445398,B00000IBRL,DVD,12431,5,B00005RYLA,B0001ZX0GK,B00005U128,6305972052,B0002KQNL8,33,3.5,98
12584,12584,445635,B00001ZWBQ,DVD,26063,5,B00000I21X,B0000DIJO2,B0000EMYC2,B00005RIIP,B00005KJ0V,117,4.5,414
12585,12585,445636,B00001ZWBL,DVD,29070,5,B0002WZTOI,B00005AUEC,B00008YLV1,B0000507PQ,B00009PSDY,4,4,135
12586,12586,445735,B000059TO3,DVD,45891,5,B0000AZT4G,B0000CABDB,B00008WJC7,B00009V7SW,B000127IFC,3,3,24
12587,12587,445736,B000059TO0,DVD,38390,5,B0002HOE6C,B000056BPI,B00005ASPD,B000056BPF,B00005B6LV,3,3.5,28
12588,12588,445739,B000059TO4,DVD,11817,5,B0000897CB,B0001IXTYK,B0001IXTXG,B0000B1OFD,B0002O764C,12,3.5,594
12589,12589,445740,B000059TO6,DVD,29467,5,B00005NTOG,B0001BPRQ0,0792299914,B00005AUDY,B000742G0G,7,4,59
12590,12590,445752,B000059TOW,DVD,29612,5,6305837074,B0006SSQDO,B00005NNSN,B0001ZXMJK,B00001ODGR,5,4.5,16
12591,12591,445903,B00000K0E4,DVD,5588,5,B00004RG64,B00000K0E8,B00004W9CC,B00004W9CD,B00004RG66,136,4,433
12592,12592,445907,B00000K0E8,DVD,3991,5,B00000K0E4,B00004W9CC,B00004W9CD,B00004RG64,B00000K0E9,136,4,350
12593,12593,445924,B00006LPF0,DVD,19916,5,B0006Q93EW,B0002S647S,B00024JBAY,B0007GP70U,B00068RYZK,0,0,0
12594,12594,446265,B00005AUEE,DVD,49797,1,B0002Y4T92,,,,,2,3.5,4
12595,12595,446324,B00005YUO6,DVD,61295,0,,,,,,0,0,0
12596,12596,446637,B00000JQSP,DVD,39057,5,B00000JNVG,B00000JQSC,B00000JQSJ,B00000JQSB,B00000G0DM,9,3,92
12597,12597,446950,B00005B44G,DVD,28266,5,B00005ALM5,B00005LDC8,B00005Q2YY,B00005NHIP,B000055XA9,19,5,91
12598,12598,447307,6305186618,DVD,32940,5,B0002PYSVU,B000056N7T,B0001EFTRY,6305131139,6305075492,10,5,29
12599,12599,448236,B00004Y52W,DVD,35201,5,1572522194,B000092T3B,B0002I83Z4,B0007TKGQC,B00096S43U,2,3.5,15
12600,12600,448389,6305871353,DVD,42351,5,B0006L0LLG,B00005O5CE,B0000687D6,B0000B1O9L,6305944563,3,4,11
12601,12601,448466,B000066C7C,DVD,63923,0,,,,,,3,3.5,9
12602,12602,448702,B00005RTFM,DVD,31120,1,B00005YUOG,,,,,6,4,90
12603,12603,448976,B00003CX5A,DVD,14069,5,B00004U8P8,B00006JDU8,B00005Q79A,6305897786,0780621611,555,4.5,2800
12604,12604,449013,B00005V55A,DVD,10507,5,B00008ZZ8D,B000244GC2,B00005J9OM,B0000AC8PQ,B00006G8KJ,9,3.5,96
12605,12605,449047,B00005V559,DVD,29516,5,B00008ZZ8D,B000244GC2,B00005J9OM,B0000AC8PQ,B00006G8KJ,9,3.5,96
12606,12606,449457,0767847563,DVD,4189,5,B0002PYS7Y,B00067BCB8,B00005JN8P,B0001US8EE,B0000E2PVR,80,4,465
12607,12607,449795,B00006L50L,DVD,54571,0,,,,,,2,4.5,9
12608,12608,449827,6305268193,DVD,49643,0,,,,,,2,3,7
12609,12609,449885,B00006L93X,DVD,63076,0,,,,,,0,0,0
12610,12610,449887,B00006L93Y,DVD,30724,5,B0000BWVEZ,B0000C23HW,B0002SPPSC,B00016R128,B00005NC52,0,0,0
12611,12611,449890,B00006L93A,DVD,15846,5,B00007GZWK,B00008IHAV,B0001US62S,B000089QCL,B00006AUHI,5,4.5,62
12612,12612,449892,B00006L93O,DVD,24144,5,B0002CHJPA,B0000JCFN6,B00019330O,B000087F0X,6305428417,27,3.5,203
12613,12613,450122,B000059H8N,DVD,7057,5,B00006SFJY,B0002Y4T9W,0879307994,0375752544,B00022LJC4,54,4,156
12614,12614,450311,B00005B6K1,DVD,51301,0,,,,,,3,3,11
12615,12615,450313,B00005B6K9,DVD,43947,0,,,,,,1,4,0
12616,12616,450315,B00005B6K5,DVD,50727,0,,,,,,1,5,1
12617,12617,450327,B00005B6KR,DVD,36673,5,B00005IAQG,B00005IAQF,B0000687DG,B00006IUIE,B0001UZWMA,4,3,40
12618,12618,450331,B00005B6KV,DVD,45870,5,B00007G1TM,B00008LDNZ,6305047510,B0006H32DY,B00023P4II,20,4,86
12619,12619,450333,B00005B6KZ,DVD,19416,5,B00009L4U7,B00005O0SO,B0000541TZ,B000068V9U,B0000714C6,9,5,77
12620,12620,450335,B00005B6KA,DVD,46907,5,B0000D9PNX,B00022FW4U,B0002VEUIK,B00020HANS,B00020HAOM,1,4,11
12621,12621,450337,B00005B6KB,DVD,51856,0,,,,,,0,0,0
12622,12622,450341,B00005B6KI,DVD,34074,5,B00005IAQD,6305869138,B0002JP2SO,B00004Z1G1,6305608288,6,3.5,32
12623,12623,450343,B00005B6KM,DVD,11208,5,B000059H8C,B00005IB9A,B00005KA79,B000083C7T,B000055XM2,2,5,31
12624,12624,450344,B00005B6KK,DVD,43053,5,B0000B1OGC,B00008975H,B000056NWI,B0000714AG,B00005R1O7,11,2,34
12625,12625,450345,B00005B6KO,DVD,13800,5,B000055XNK,B0000E1WLC,B00007ELEI,B000059H8G,B00005UQ7S,1,5,14
12626,12626,450346,B00005B6KN,DVD,54476,0,,,,,,3,3,22
12627,12627,450349,B00005B6KL,DVD,40807,5,B00004W19F,B000063UR0,B00008G96N,B00005R1O7,B00004W1A2,6,2.5,25
12628,12628,450455,B00003CXAQ,DVD,65408,0,,,,,,128,4,447
12629,12629,450459,B00003CXAY,DVD,764,5,B00005JLIA,B00005M91K,B0001Z48WU,B00007G1ZC,B00005YU1O,99,4.5,1028
12630,12630,450512,B00003CXA1,DVD,36106,5,0790731525,6304712952,6305181810,B00005B6JZ,B00005ATZT,59,3.5,298
12631,12631,450514,B00003CXA3,DVD,14094,5,0792833287,B000022TSH,B00003CXBU,6304698526,B00006FDCP,85,4,456
12632,12632,450529,B000059H8V,DVD,57692,0,,,,,,2,3.5,7
12633,12633,450544,0971316481,DVD,23264,5,B00006LPAO,B00011ZBVG,B00013F2JU,B00009Q5BF,1556433875,2,5,18
12634,12634,450697,B00007G1SW,DVD,8854,5,B00006LPHE,B0000DIJON,B00000F797,B0000687FH,B00008DP18,8,4,190
12635,12635,450718,B000051S4X,DVD,14100,5,0792299949,B00005N5SM,B0002IKVCM,B0000BWVNA,B00003L9CJ,3,3.5,76
12636,12636,450746,B000065KTL,DVD,5341,5,0972222014,0972222006,0060530472,0060932287,0060951974,13,4.5,198
12637,12637,451118,B0000648XJ,DVD,36087,5,B00000K3U3,B00008K79C,B00005K3OG,B0001CNRLQ,B0002NRRRY,5,4.5,16
12638,12638,451266,B0000648XP,DVD,41189,5,B00005U128,B00005MM5P,B00005QBZ3,B00005TNFC,B00005AFST,4,4,12
12639,12639,451292,B00005LZWZ,DVD,29109,5,B0001XAOKC,B00009ZPU2,B0000648X3,B0002LE9HW,B0000694WP,1,5,4
12640,12640,451296,B00006HAY1,DVD,7098,5,B0000A2ZOH,B00005UQ9O,B0000844KV,B00009AV86,B0002ERWQY,1,5,10
12641,12641,451340,B00006HAYN,DVD,19638,5,B0000W5H9M,0743222199,B00006ADER,B00005JNEW,B0002IQGRG,4,5,21
12642,12642,451344,B00006HAYE,DVD,54647,0,,,,,,0,0,0
12643,12643,451357,B00006HAYT,DVD,41161,5,B00009XN8X,B00008WJC9,B0002OXVAU,B00005AB8I,0783227876,6,3.5,14
12644,12644,451572,B00007JZVJ,DVD,18117,5,B00006673R,B00007ELFZ,B0001FGBUC,B0000WN1PE,B0006D3HDS,1,4,2
12645,12645,451717,B000089QDS,DVD,38166,5,B00008W2MK,B00009QG5K,B00007L4KY,B0000APVIR,B0000CG8AJ,2,4.5,16
12646,12646,451718,B000089QDQ,DVD,41613,5,B000068MA5,B0000648WK,B00006FD97,B00006LPAQ,B00007L4L0,1,4,4
12647,12647,451719,B000089QDR,DVD,43727,5,B00008VGLH,B00006JMPW,B00006RCKR,B00006ADCS,B0001OGVH6,11,4.5,13
12648,12648,451731,B00005ABWB,DVD,49709,5,B00007KMOQ,B00009VU25,B0001I2C0C,B00005NNSY,B00005BEYC,7,5,38
12649,12649,451735,B00008MTX5,DVD,22375,5,B00008H2I9,B00000HZE0,B000244GFY,B0002VEQXE,B0000030L1,9,4.5,37
12650,12650,451737,B00005ABW1,DVD,36658,0,,,,,,2,4,5
12651,12651,451740,B00005ABW0,DVD,29529,5,B0002HODCM,B0002HODD6,B00019GH8E,B00019G8FG,B00004ZERL,7,3.5,61
12652,12652,451823,B00005UQ8S,DVD,43038,5,B00009Y3QL,B00005N5QX,B00004TJH0,B0006SGYL0,B00009MEFC,3,4.5,18
12653,12653,451827,B00005UQ8P,DVD,7117,5,B00005Y728,B00064MWJW,B00009LIA4,6305090580,B0000YTOZS,48,5,330
12654,12654,451828,B00005UQ8M,DVD,37007,0,,,,,,0,0,0
12655,12655,451829,B00005UQ8N,DVD,8554,5,B00005Y71Y,B00005KA7A,B0000C825I,0792299957,B0000AQS73,4,5,28
12656,12656,451830,B00005UQ8L,DVD,34097,5,B00005R247,B0007WFYB6,B000059PPP,B00005YKXQ,B0001ZX0F6,5,3.5,53
12657,12657,451833,B00005UQ8I,DVD,22888,5,B0006SSQ6Q,B0006A9HUS,B00005IB9A,B000059H8C,B000294T5G,5,3.5,18
12658,12658,451835,B00005UQ8F,DVD,11646,5,B00003CX8U,B00008973A,B00009Y3L4,B00007J5VN,B00000IFVA,39,4,369
12659,12659,451836,B00005UQ8C,DVD,6873,5,B00066KWNS,B0002476CY,B00005B6KP,B0002Y4T92,B0001MDQ44,29,4.5,69
12660,12660,451837,B00005UQ8B,DVD,54572,0,,,,,,4,3.5,1
12661,12661,451838,B00005UQ8A,DVD,6863,5,B0000TB02S,B0000AOV7O,6305915997,B0000AINIS,B0007QS2ES,11,4.5,98
12662,12662,451847,B00007JZV7,DVD,24200,5,B00008H2NK,B0000694XO,B000255L98,B00009WVSG,B00023GG6C,4,5,24
12663,12663,451873,B00005UQ87,DVD,31149,5,B00005M1ZX,B00022PYRU,B000063K1Q,B0002W4TL2,B00008H2HK,2,5,22
12664,12664,452049,B00005Y7DD,DVD,6916,5,B000056WRF,B000055Z4G,B000055Z4H,B000056WRG,B00005T30L,48,4.5,214
12665,12665,452071,B000056NW6,DVD,31461,5,B00004W190,B00022PYRU,B0000YEDTA,B0000E69IJ,B00008H2HK,3,4,25
12666,12666,452075,B000056NW8,DVD,42950,5,B00005RYLI,B00005OCLL,B000255LMU,B000087EYE,B000059POY,2,2.5,4
12667,12667,452112,B000056NWY,DVD,33330,5,B00009ZPU2,B0001XAOKC,B0002LE9HW,B0000694WP,B00005N91J,2,4.5,4
12668,12668,452123,B000056NWO,DVD,48666,5,B000059H7W,B000055ZB5,B00005AFSB,6305870705,B000216T7K,1,5,0
12669,12669,452375,B00005IAQD,DVD,13444,5,B00002NDM3,6305942986,6305608288,B00004Z1G1,B000067DCX,5,4,21
12670,12670,452377,B00005IAQE,DVD,42453,5,B00005B6KI,B0000A2ZSS,B00005IAQD,B00005UWA2,6305837244,3,3.5,10
