,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote
11676,11676,242121,6304884516,Video,63265,0,,,,,,2,5,2
11677,11677,242129,B00004TQ17,Video,2052,5,B00004TQ18,1583870067,1552100022,1583870024,B00007G22T,2,5,30
11678,11678,242130,B00004TQ14,Video,57821,0,,,,,,1,5,8
11679,11679,242131,B00004TQ15,Video,37482,0,,,,,,0,0,0
11680,11680,242132,B00004TQ13,Video,61536,0,,,,,,2,5,7
11681,11681,242138,B00004TQ19,Video,52835,0,,,,,,1,5,18
11682,11682,242139,B00004TQ18,Video,3267,5,B00004TQ17,1583870067,1583870024,1552100022,B000068GQZ,3,4.5,73
11683,11683,242163,6302787033,Video,23151,5,6303120474,6302308585,6301967569,6303014046,6302747309,4,5,66
11684,11684,242207,B000059LHM,Video,60529,0,,,,,,3,4.5,0
11685,11685,242250,6303941591,Video,2831,5,6303941613,630394163X,6304417306,6303941621,6304417292,1,5,8
11686,11686,242287,B00005404G,Video,31148,0,,,,,,2,5,3
11687,11687,242293,6304017782,Video,25289,5,B00009NHBC,B00005N5RQ,0790744309,6305951446,B0002NRRRY,29,4,122
11688,11688,242311,6302023807,Video,6493,5,B0002ERX1I,B0002CR04A,B00027JYNK,B00008LDNZ,B000055XM8,10,4.5,128
11689,11689,242325,1565672712,Video,37364,0,,,,,,5,4,37
11690,11690,242367,B00005BGPR,Video,32643,5,B000087EYX,B00005V9HN,B00006IUHK,B00005QAQI,B00009W0W4,41,4.5,187
11691,11691,242373,6305019967,Video,57638,5,B00004RF3N,B00005U13W,B00006JU7N,B00005IAQU,B00005NFZ2,5,4,4
11692,11692,242406,6304209339,Video,30970,5,6304090897,6303864236,6303152767,6304090889,6303014879,2,4.5,11
11693,11693,242444,6303126790,Video,32457,5,0767002482,1575236672,6302878527,B00005RRK0,B0002B15YM,1,5,29
11694,11694,242533,B00005LQ39,Video,22515,5,B00005BCMQ,B00005BCMO,B00006JE51,B0000640Y4,B00005U8RQ,12,5,39
11695,11695,242538,B00005LQ3A,Video,3852,5,B00005BCMQ,B00005BCMO,B00006JE51,B0000640Y4,B00005U8RQ,12,5,39
11696,11696,242539,B00005LQ3B,Video,3681,5,B00005BCML,B00005BCMM,B00005U8RP,B00006B1HM,0689854625,3,5,4
11697,11697,242544,6304819285,Video,47998,0,,,,,,28,4,90
11698,11698,242553,B000006QV1,Video,61822,0,,,,,,0,0,0
11699,11699,242554,6304132336,Video,35636,0,,,,,,6,3,15
11700,11700,242561,0767013859,Video,4727,5,B00005OSPG,076701541X,6304462875,B000006QGV,B00006HB51,2,5,3
11701,11701,242615,630165014X,Video,9870,2,6302130107,6301903250,,,,7,4.5,15
11702,11702,242620,0634009311,Video,43034,0,,,,,,1,4,7
11703,11703,242634,6302783933,Video,31271,5,B00020HAZG,B00000K2SS,B000068IET,076780676X,0792844831,12,3.5,70
11704,11704,242655,1892198703,Video,74794,0,,,,,,0,0,0
11705,11705,242679,B00003CXO3,Video,6199,5,B00003CXTM,6304779631,B00008UALG,B00007AJE3,B0001XALT6,69,3,232
11706,11706,242703,6303944795,Video,7264,0,,,,,,4,4.5,25
11707,11707,242714,630520246X,Video,70469,0,,,,,,0,0,0
11708,11708,242715,6302816408,Video,3347,5,B00009WVSG,0793984297,6301777468,630021673X,B00005N7YZ,40,5,206
11709,11709,242770,630234509X,Video,80236,0,,,,,,1,3,0
11710,11710,242786,0790742578,Video,6779,5,6305280770,6305123454,B00003CWLF,B00005UW9T,B00005RDSQ,29,3,92
11711,11711,242849,6303377246,Video,39451,2,6303426417,6304469314,,,,2,5,34
11712,11712,242854,6301969634,Video,2103,5,6301971418,B0006VXM4E,B0007VF23M,B000679MGU,B0002WZSMQ,46,4.5,148
11713,11713,242890,6304141297,Video,37718,0,,,,,,6,3,8
11714,11714,242915,6303182623,Video,11342,5,6303182615,6304107161,630318264X,630410717X,B00000K4ZI,6,5,50
11715,11715,242942,6302484499,Video,16801,5,B00007L4MV,B00005TNFD,B0002CR04A,B0000639GL,0790729377,51,4.5,266
11716,11716,242963,0792836634,Video,6319,5,B0000AOX0H,0783230451,B0000AOX08,0783232039,B0007PLLDI,143,4,189
11717,11717,242969,B000009RY2,Video,81773,0,,,,,,1,5,0
11718,11718,242988,6305197059,Video,30234,5,B0002I84JO,B0002V7OCO,B0002IQE2I,B0002B15WO,B0000DD75N,14,4.5,162
11719,11719,242990,B000009RYJ,Video,65611,0,,,,,,0,0,0
11720,11720,242992,B000009RYI,Video,61027,0,,,,,,1,1,0
11721,11721,242995,B000009RYC,Video,47902,0,,,,,,3,2.5,125
11722,11722,242998,B000009RYD,Video,94286,0,,,,,,0,0,0
11723,11723,243017,6305812187,Video,23799,0,,,,,,11,4.5,23
11724,11724,243048,B00005AB87,Video,18410,5,B000059TOT,B000059TOV,B00005ALRW,B000059TOU,B0001Z35VA,1,5,5
11725,11725,243064,078061299X,Video,24354,5,B00007CVRS,B00007ELER,B00005JKMZ,B00005BKZE,B0006D3HGA,18,3.5,129
11726,11726,243107,B00003ES2W,Video,59674,0,,,,,,19,4,149
11727,11727,243217,1578750547,Video,28673,5,6300269698,0767000048,6302617545,B00004WIBB,6301392515,1,1,37
11728,11728,243373,6303928145,Video,34543,1,B00000FA8O,,,,,3,2,53
11729,11729,243386,B000006QIJ,Video,49195,5,6303180337,630281605X,6302816068,6302816041,6304646119,0,0,0
11730,11730,243394,B000056KN3,Video,39892,0,,,,,,1,5,1
11731,11731,243466,6304568126,Video,30653,0,,,,,,5,4.5,6
11732,11732,243469,0307143171,Video,15500,5,030714318X,0307141217,0307142426,0307141071,0307142698,2,4,19
11733,11733,243477,6303192041,Video,23696,5,6303192076,B0000060TP,6303192084,630319205X,6303192092,1,4,7
11734,11734,243484,6305237085,Video,21604,5,B000059TFW,B0000AUHPG,B00006JMRE,6304696566,B0006TPDPM,156,4.5,1218
11735,11735,243528,6301798554,Video,12018,5,B0007PALJS,B0007PALKC,B0002WZTES,B0007MAO02,B0007O393O,10,4.5,104
11736,11736,243573,078002351X,Video,47722,0,,,,,,5,3.5,17
11737,11737,243581,0780020863,Video,31549,5,0141182350,0141181281,0141180412,0394432622,0679752730,14,4.5,134
11738,11738,243612,0800125118,Video,687,5,6305090580,B00004WG2F,6305428360,0783233477,0767836359,74,4,437
11739,11739,243614,6303960391,Video,3859,5,1572527005,B00004XPP8,B00005Y71N,6305128960,6303995713,44,4.5,164
11740,11740,243628,B000006I0X,Video,62203,0,,,,,,0,0,0
11741,11741,243671,6304568029,Video,43090,0,,,,,,1,5,24
11742,11742,243683,6304476051,Video,31690,1,6304473982,,,,,6,5,9
11743,11743,243684,B000003KA7,Video,48884,0,,,,,,4,4.5,7
11744,11744,243689,B000003KA6,Video,39099,0,,,,,,9,5,43
11745,11745,243692,B000003KA8,Video,52475,0,,,,,,10,3,13
11746,11746,243699,B00003TKEP,Video,70404,0,,,,,,0,0,0
11747,11747,243710,B00003TKEG,Video,31792,0,,,,,,3,5,5
11748,11748,243750,B00005MOHA,Video,51524,0,,,,,,0,0,0
11749,11749,243760,6302186056,Video,59560,0,,,,,,2,4,4
11750,11750,243773,B000003KAQ,Video,34799,0,,,,,,8,4.5,37
11751,11751,243779,630345397X,Video,44010,2,6303117732,6303453996,,,,2,4,6
11752,11752,243790,B000003KAU,Video,33291,0,,,,,,6,4.5,10
11753,11753,243793,B000003KAT,Video,35810,0,,,,,,7,3.5,55
11754,11754,243801,B000003KAV,Video,53787,0,,,,,,4,3.5,43
11755,11755,243804,B000003KAY,Video,43837,0,,,,,,6,5,45
11756,11756,243809,B000003KAX,Video,30589,0,,,,,,8,5,42
11757,11757,243841,B000003KAD,Video,32164,0,,,,,,7,5,23
11758,11758,243847,B000003KAG,Video,52720,0,,,,,,8,3.5,6
11759,11759,243863,B000003KAL,Video,36395,1,B000003K8T,,,,,5,4,12
11760,11760,243899,0783112602,Video,22922,5,B00021R7E4,B00004U103,630469623X,B0000TWMT8,1558908390,7,4,37
11761,11761,244023,0967104300,Video,27623,5,B00005TZ9Q,6303445357,B0000C7PQG,B00004Z4O2,B0000C1HS3,9,4.5,29
11762,11762,244030,6302629020,Video,31441,5,6302294193,6302270650,B0000023JP,6302280559,6302484316,0,0,0
11763,11763,244049,1573624373,Video,93387,5,B0002I84JO,0780629167,B0000DD75N,B00013WVI0,6305744777,67,4.5,121
11764,11764,244109,6304097107,Video,27121,5,6303000770,6302750849,6303160085,1573623512,6302676487,8,3.5,24
11765,11765,244113,6304899335,Video,27368,0,,,,,,3,4.5,3
11766,11766,244120,6303584993,Video,12808,5,6304190441,6303450210,6303584934,6303450202,6303450229,11,4.5,29
11767,11767,244126,0767014375,Video,53311,0,,,,,,0,0,0
11768,11768,244180,6304360983,Video,5059,5,B00019330O,6305428417,B000087F0X,B00013F34Y,B0001FVDI2,33,4.5,315
11769,11769,244255,6302499100,Video,46897,0,,,,,,4,5,20
11770,11770,244267,6302148480,Video,87020,0,,,,,,0,0,0
11771,11771,244294,0780020960,Video,21656,5,B00005B6KO,B0002JL9N6,6301722272,630330429X,B000055XNK,6,4.5,49
11772,11772,244307,092450904X,Video,17912,5,0924509031,1931021252,0924509422,B0000BV0U2,0924509147,0,0,0
11773,11773,244333,6305305609,Video,56873,0,,,,,,2,5,4
11774,11774,244405,6302981581,Video,106578,0,,,,,,0,0,0
11775,11775,244461,B00005NKCB,Video,15589,5,0767818113,B00004ZBVL,B00009Y3N9,B00005UQ9T,B00022XE6S,69,3.5,444
11776,11776,244484,0780621255,Video,25621,5,B0002V7O3S,B00004W5UG,6305268819,0312967047,0380703882,28,4,127
11777,11777,244514,B0000524ET,Video,5973,5,B0000524ES,6305196141,B00006LPHJ,0590189239,6304138431,16,5,94
11778,11778,244522,6302676835,Video,23251,5,B0001FVE9K,B00006G8K0,B00005KHJP,B0001FVE5O,6305095469,45,4,165
11779,11779,244546,B00003L9CC,Video,24142,5,B00062IVJO,B00079HZTS,B000065V3K,B000065V3I,B00004WI53,6,4.5,47
11780,11780,244555,1571324240,Video,2307,5,B000063N5K,B00008W2TQ,1571324461,B00007AJF6,B000075BI1,12,4,60
11781,11781,244581,6302365937,Video,458,5,6301978625,B0001WTWWE,0792841670,B0001NBMH6,B0001NBMGC,5,4,63
11782,11782,244624,6300199371,Video,45076,0,,,,,,2,3,19
11783,11783,244640,1881133117,Video,35469,0,,,,,,1,1,2
11784,11784,244648,630550153X,Video,30990,2,B00005MKK0,6304060386,,,,3,4.5,14
11785,11785,244660,1558800034,Video,5202,5,B0000UJDLM,B0001I562I,B00005LK95,B00000IQW3,B0002V7O3I,36,4.5,230
11786,11786,244664,6303120466,Video,6912,5,B00005RRK0,0767002482,6302878527,B00005ALMI,6302636779,15,3.5,128
11787,11787,244669,6302973880,Video,22812,2,6302275741,630525771X,,,,1,4,2
11788,11788,244672,6304747497,Video,43230,4,6304489617,6304489609,0792145232,6304959141,,1,4,5
11789,11789,244675,6302728657,Video,29,5,6301627024,B00008L3S3,B0000CE684,B0001DCYUU,630560097X,88,5,585
11790,11790,244712,6305063958,Video,51688,0,,,,,,1,4,6
11791,11791,244740,B00005MEWZ,Video,1449,5,6305609675,B00005JL1T,630529142X,B00004TJMW,B00005KA6V,109,4,370
11792,11792,244741,B00005MEWS,Video,16075,0,,,,,,4,5,45
11793,11793,244746,B00005MEWP,Video,76260,5,B0000D9PNI,B00004VVOJ,B00005BJEB,B00005BGRO,B000055WFN,93,4.5,217
11794,11794,244768,B00004YKP9,Video,26997,0,,,,,,5,4,21
11795,11795,244776,B00004YKPJ,Video,7390,5,B00008MTXH,6305162026,6305237050,B00004UEDQ,6303101410,1,5,13
11796,11796,244777,6302185815,Video,51190,0,,,,,,3,4.5,38
11797,11797,244779,B00004YKPK,Video,2528,5,6300185826,6302224306,6303943004,B00049QQJQ,B0002WZTIY,10,4,61
11798,11798,244780,B00004YKPD,Video,24588,5,B00004YKPM,B000083C50,B000095IZU,B00026L8FI,B00004YKPP,101,4.5,295
11799,11799,244781,B00004YKPE,Video,4546,5,B0000633S2,B0000633S3,B0000640SU,B00006672X,B00006672Y,10,4,46
11800,11800,244782,B00004YKPF,Video,32971,5,B0000633S2,B0000633S3,B0000640SU,B00006672X,B00006672Y,10,4,46
11801,11801,244784,6304679661,Video,18742,5,B0002I832C,B000059LGC,B00008LDNZ,B000059LGF,B0001DCYBE,62,4,384
11802,11802,244785,B00004YKPA,Video,31265,5,B00004YKPN,B0000540FT,B0000540FR,B00008974F,B0000950ZL,17,4.5,75
11803,11803,244791,B00004YKPV,Video,39755,1,B00000215A,,,,,0,0,0
11804,11804,244793,B00004YKPW,Video,52369,0,,,,,,2,5,24
11805,11805,244794,B00004YKPU,Video,29762,5,6305308713,6305308748,6305308721,0784012644,0792834933,45,4,316
11806,11806,244899,1566332079,Video,35919,0,,,,,,8,4,48
11807,11807,244907,0790751194,Video,24352,5,0790751569,B00009N83Z,B000060MWP,B00009N83X,B00009N83U,7,3.5,49
11808,11808,244930,B000059XWO,Video,24813,5,6305078629,6305731713,B00005QFEN,B00005QFEL,B00005QFEM,18,4,181
11809,11809,244991,0792846044,Video,30476,5,B00005O06O,B00005AUJE,B00005NVDF,B00023P4JW,B00020X88E,31,4.5,370
11810,11810,245029,6304863578,Video,66321,5,B00000JKNX,B00012QLQY,B00000IBWR,B00005NX1L,B00006ISA6,84,4.5,191
11811,11811,245033,B00006FDMU,Video,3182,5,B000068TSU,B0000AI428,6305559295,B00003G4IK,B00005NBBN,4,4.5,7
11812,11812,245074,6304078080,Video,8188,5,0783230532,0790740850,B00006472P,0743262174,B0002WZTNE,14,5,120
11813,11813,245096,6304492332,Video,12394,5,B000069HYW,B000075Y5B,B00002MZ12,0312180357,B00076YPF8,43,3.5,143
11814,11814,245110,B000040OU0,Video,72628,0,,,,,,0,0,0
11815,11815,245167,B00008DZ7Z,Video,29757,5,B00009AV9Z,B00023E88U,B00005Y71H,B000087F7H,B00005Y71G,20,4,104
11816,11816,245168,6302590817,Video,32344,3,B00005OW00,6303453880,630202983X,,,8,4.5,7
11817,11817,245195,630299408X,Video,9003,5,0790749912,B00000J11Y,B0000541AO,B00004W221,B00005JD5J,43,4.5,66
11818,11818,245202,6303926703,Video,19327,5,B00008E1MS,B0006SSO36,6304080824,B0000640WI,B00000IQCA,13,5,35
11819,11819,245207,6305119953,Video,11884,5,B0000AUHQT,B00007KQA4,B00006472Q,B00008DDS0,0764585886,91,4.5,380
11820,11820,245232,B000066G1V,Video,87351,5,0789484315,B0000714EU,B0001Z4OBU,B0002V7P4G,B000056HTI,3,3,34
11821,11821,245273,1887838376,Video,3971,5,1887838368,1887838406,1887838341,1887838414,0823002780,1,4,4
11822,11822,245318,1888424001,Video,57695,0,,,,,,0,0,0
11823,11823,245398,6303934625,Video,37835,5,B0000EMYI1,B0000APVBO,B0001DCYB4,B0001DCYBE,B0000EMYKH,4,3,19
11824,11824,245428,6301320379,Video,9819,5,6301320417,6301320409,6301320360,630132045X,6301320344,6,4.5,26
11825,11825,245443,6302372968,Video,22868,3,6300273199,6302372844,6302372127,,,2,5,18
11826,11826,245497,6302908892,Video,25455,5,6302909511,6302909554,6302966183,B00005M910,630290952X,1,5,1
11827,11827,245536,6302812240,Video,50811,0,,,,,,4,4,18
11828,11828,245542,0790749475,Video,16246,5,6301415132,0780625781,0790749556,078062579X,0780625765,11,4.5,24
11829,11829,245545,6304376340,Video,27316,0,,,,,,0,0,0
11830,11830,245564,6304922884,Video,36590,5,B00006I042,B00000IO3W,B000093NSP,B00026L7OU,B00023P4UQ,26,4,96
11831,11831,245582,1893792005,Video,20372,1,6304096631,,,,,6,4.5,134
11832,11832,245599,630341964X,Video,16905,5,B00006G8K2,B0002V7O38,B00009AVA4,B00007G1Z9,B0002XL2ZW,17,3.5,36
11833,11833,245638,0738921602,Video,45186,0,,,,,,0,0,0
11834,11834,245654,6300145646,Video,60199,0,,,,,,0,0,0
11835,11835,245675,0790736802,Video,26473,5,0790731525,B00000JDIQ,0790736411,6304712952,B00015YVDG,84,4,298
11836,11836,245729,6302952646,Video,83403,0,,,,,,1,5,8
11837,11837,245766,B00005J6UV,Video,19159,5,B00002E227,B00009W0WM,B00003CXD5,0790746999,B0000B1OGH,116,4.5,741
11838,11838,245809,B00005JAB8,Video,25549,5,B00009WVSG,B00005JG6Y,B00008979P,B0000694XO,1572527242,14,5,153
11839,11839,245828,B00004Y62T,Video,6480,5,B00018D40O,6305216088,B0000714C4,B000056VOT,B0007OCG4W,355,3.5,2090
11840,11840,245871,B00005B63Q,Video,82164,0,,,,,,4,5,10
11841,11841,245874,B00005B63H,Video,47245,5,B0002IQK18,B0002SPPSC,B00026WVAE,B00006HAYZ,B00005NNSP,17,3,115
11842,11842,245876,B00005B63I,Video,14747,5,0739308939,B0001GF2II,0974256927,B0002606BA,0974256919,14,4.5,242
11843,11843,245880,B00005B63C,Video,71727,0,,,,,,0,0,0
11844,11844,245882,B00005B638,Video,98143,0,,,,,,1,1,3
11845,11845,245984,B00005RDU5,Video,59459,0,,,,,,0,0,0
11846,11846,245988,B00005RDU0,Video,4493,5,B00003CXDV,B000035Z38,B00005JKXX,B0006GVJE4,B00005221O,195,3.5,549
11847,11847,246038,630525771X,Video,16553,5,B00004RBNV,6305234825,B00004VVPG,B000009O0G,B00004STFF,15,4,114
11848,11848,246095,189263404X,Video,40113,0,,,,,,0,0,0
11849,11849,246101,6304353898,Video,76824,0,,,,,,2,4,2
11850,11850,246110,6302968097,Video,15959,4,6302899052,630296816X,B000069Z10,6300182401,,5,3,8
11851,11851,246118,6302000947,Video,18068,3,6300184846,6305704562,6302000939,,,4,5,26
11852,11852,246126,6302751098,Video,15314,5,0783240279,B00005V1Y0,B00004YRJT,0767812387,B0000950ZN,5,2,49
11853,11853,246232,630318684X,Video,91222,0,,,,,,0,0,0
11854,11854,246327,6302280249,Video,52678,5,B0002B15RE,B0002OXVDW,B00008LDNZ,B00074DY0M,B0007939PW,0,0,0
11855,11855,246343,0970449402,Video,122721,0,,,,,,1,4,1
11856,11856,246357,0792837339,Video,1332,5,B00005RERU,B00000IPVN,6305132917,B0000648YV,0792836545,25,4,180
11857,11857,246360,6300216918,Video,37231,1,B000003KC1,,,,,3,4,1
11858,11858,246398,6302314607,Video,47752,5,B00005MHOC,B00003CXDB,B00002RAPA,B0006HBZBA,B00005JKG9,21,4.5,129
11859,11859,246406,6304979851,Video,68169,0,,,,,,0,0,0
11860,11860,246409,630450392X,Video,2409,5,6305327068,6305291470,0780622243,B000062XE6,0767819764,69,4,284
11861,11861,246415,0790735725,Video,4028,3,630230850X,6302989558,6302989531,,,12,4.5,40
11862,11862,246476,6304443005,Video,21322,5,6304443021,6303431003,6303430988,630444303X,6303430996,4,4.5,17
11863,11863,246503,6302023718,Video,6939,5,B0002ERWXC,B0002CR04A,B00008LDNZ,B0002ERWZ0,B000055XM8,11,4.5,74
11864,11864,246521,B00000EZZ8,Video,24975,1,B00000EZZ9,,,,,4,5,29
11865,11865,246532,5559712671,Video,43526,0,,,,,,3,4.5,6
11866,11866,246538,1880336367,Video,31016,0,,,,,,1,5,4
11867,11867,246560,0792842448,Video,36622,5,B0001XAQB4,B0002O7XUY,B0000AZT79,B00005JM8W,B00005IA7Y,19,3.5,60
11868,11868,246564,6302454514,Video,17300,5,B00006G8IE,6304263198,B0000DIJOT,B00004YA70,B000621452,1,4,18
11869,11869,246586,1558802010,Video,10747,5,B000244F2S,B00023P4GA,B00023P4FQ,B00008LDNZ,B00023P4G0,22,4,244
11870,11870,246594,B00002AFWE,Video,30365,4,6300989488,076972065X,6304480083,B00006UMS9,,1,4,1
11871,11871,246602,B00002AFWI,Video,42924,0,,,,,,1,5,7
11872,11872,246604,B00002AFWV,Video,21961,5,B00002AFWQ,B00002AFWT,B00002AFWU,B0000507PF,B000055ZGM,9,4,29
11873,11873,246605,B00002AFWT,Video,2127,5,B0000507PF,B00002AFWQ,B00002AFWU,B00002AFWV,B000055ZGL,30,4.5,145
11874,11874,246607,B00002AFWU,Video,24106,5,B00002AFWT,B00002AFWV,B0000507PF,B00002AFWQ,B000055ZGN,27,2.5,80
11875,11875,246610,B00002AFWQ,Video,6476,5,B0000507PF,B00002AFWV,B00002AFWT,B000055ZGM,B00002AFWU,19,4,108
11876,11876,246615,B00004T6FH,Video,10897,5,0945671075,B0001IXT90,0945671636,0945671873,0945671881,22,3,232
11877,11877,246616,B00004T6FJ,Video,7855,5,B00000G3GH,B00004T6FK,0945671636,B00000I1OI,0945671873,9,3.5,91
11878,11878,246617,B00004T6FI,Video,22277,4,B00005MEZ8,6304242352,0967290007,094567189X,,4,3.5,64
11879,11879,246619,B00004T6FN,Video,31723,1,6302483328,,,,,3,3,10
11880,11880,246620,B00004T6FK,Video,5470,5,B00004T6FJ,B00000G3GH,0945671075,0945671881,0945671873,25,3.5,104
11881,11881,246622,B00004T6FM,Video,305,5,B00006473D,B00007GZS0,B00007JME6,B00005NQGR,B00006IX6K,170,4,2079
11882,11882,246628,B00004T6FP,Video,52650,0,,,,,,0,0,0
11883,11883,246630,B00004T6FQ,Video,34708,0,,,,,,1,4,2
11884,11884,246631,B00004T6FR,Video,18331,1,0945671040,,,,,4,5,23
11885,11885,246660,B00002AFW2,Video,43646,0,,,,,,2,4,4
11886,11886,246664,1879587033,Video,9234,0,,,,,,4,5,13
11887,11887,246706,6302969638,Video,33293,1,6304628153,,,,,2,4,19
11888,11888,246722,1560395923,Video,3640,5,B00005J6UQ,B00003JRAI,B000063K1R,B000054OV9,1560396385,21,4,102
11889,11889,246758,1569494126,Video,8280,5,156949410X,1569494096,156949407X,1569494088,6303282407,5,5,60
11890,11890,246791,6302616131,Video,39799,0,,,,,,2,4,6
11891,11891,246798,0783226543,Video,49469,5,B00004XPPB,B0000AMRJC,6304884419,0783225792,B000286RKW,110,4.5,385
11892,11892,246855,6304383193,Video,10168,5,B000021Y6N,6302641969,6303231837,0780615573,6301980492,9,4.5,29
11893,11893,246859,1893634043,Video,47296,0,,,,,,3,4.5,11
11894,11894,246860,6302860504,Video,48385,1,B0000067J1,,,,,1,3,5
11895,11895,246874,6302784751,Video,38905,5,6303506240,6303257283,6303257291,6300185885,0783228082,2,2.5,9
11896,11896,246888,1581980493,Video,31618,5,6305216843,6305216975,6305216967,6305216959,B00005B7ZW,1,5,11
11897,11897,246899,630438601X,Video,4582,5,B0002F6BDI,B0002A2WEK,B00005JLG1,6305310467,630514415X,19,5,39
11898,11898,246919,6304961235,Video,50322,0,,,,,,0,0,0
11899,11899,246948,B00000ILEW,Video,10349,5,B0000C8ANY,B0002IKSFC,B0002V7U1Y,B0007WFXVM,B00020W0X8,4,4.5,44
11900,11900,246956,B00004REFE,Video,6973,5,B00005LC1D,6300183998,6300198731,B00004U3UI,B00007AJF9,19,4,217
11901,11901,246961,B00004REFB,Video,30505,5,B00012QLUU,B0001XAPZ6,B0006J28BO,B0001XAPY2,B00003CXCZ,11,4.5,51
11902,11902,246968,B00004REF0,Video,36814,5,B000056OZ5,B000063K1K,B00003XAMO,B0000YED1S,B0000AZW10,17,5,128
11903,11903,247008,6301284046,Video,10688,5,B00008AOTG,B00008AOTN,6302682584,B00008PC0X,B00014NEX0,1,4,50
11904,11904,247023,1930730209,Video,30456,1,1930730217,,,,,0,0,0
11905,11905,247074,6303391907,Video,42253,3,0767001133,6300200086,630397323X,,,0,0,0
11906,11906,247092,B00005Y77V,Video,22856,5,B00005Y78T,B00005Y78P,B00005Y78U,B00005Y77X,6301071387,1,3,34
11907,11907,247093,6301795059,Video,6508,5,B000053VBS,B00008L3S2,B0000YEENU,B000053VBK,B00005R87F,24,4.5,163
11908,11908,247094,B00005Y77W,Video,28440,5,B00005Y78T,B00005Y77V,B00005Y77U,B00005Y78U,B00005Y77X,8,3.5,25
11909,11909,247109,6304819552,Video,4733,5,B00008AOWK,B00000F9GK,B0001LJCRA,B00008AOWJ,B00005B1YD,6,3,17
11910,11910,247114,B00005KHKY,Video,32383,5,B00009YXHJ,B00006CXGP,0767817664,B0001XASDU,1573470473,30,4,103
11911,11911,247128,B00005KHKM,Video,114277,0,,,,,,4,4.5,3
11912,11912,247194,6302208645,Video,10524,5,B00004TRD6,B00000BE4J,6304907761,6304561873,6305320101,15,4.5,36
11913,11913,247250,630245333X,Video,21445,5,B00004W193,B00004W3HE,B0002CHK1S,B000099T3P,6305951454,45,4,95
11914,11914,247261,6303504779,Video,628,5,B0001611DS,B0002OFM4S,B00070Q8HW,B00062IDZG,B0006FRZ20,25,5,247
11915,11915,247283,6301486749,Video,8525,0,,,,,,1,5,2
11916,11916,247302,6304425465,Video,84805,0,,,,,,1,1,21
11917,11917,247318,1890320102,Video,13601,5,1890320110,1890320072,1890320048,1890320080,1890320099,0,0,0
11918,11918,247349,6303210376,Video,48186,0,,,,,,6,2,52
11919,11919,247351,6305391904,Video,107501,0,,,,,,1,3,3
11920,11920,247359,6303250807,Video,54483,5,B00005R87H,B000067IW3,B00008J2GB,B0002VKZYS,B00005OLB2,3,2,5
11921,11921,247370,6303477151,Video,4107,2,B0002JP4Q4,B00002E24S,,,,4,4.5,16
11922,11922,247373,1565019822,Video,17680,5,B00006HB51,6304462875,B00005B327,B000006QI0,B00005B325,3,4,19
11923,11923,247394,B00005Y774,Video,28048,5,B00009WVLL,B0000WN0XM,B000087F7J,B0001Z4P3M,B0002V7TYW,1,4,2
11924,11924,247399,079229551X,Video,20661,5,630537449X,B00004U2MU,B000067JHS,B00000F582,6305052913,1,5,6
11925,11925,247452,1880336561,Video,53628,0,,,,,,2,4.5,5
11926,11926,247458,0800101626,Video,36770,5,B0002I832C,B0001Z37IG,B0002CR04A,B00080ZG10,B0000EYUCK,4,4,15
11927,11927,247464,B00004U8GU,Video,4789,5,B00004Z46M,B00000I1K8,B000006C5V,B000002W5G,B00005RDSM,47,4.5,170
11928,11928,247467,6303144462,Video,3791,5,6303418864,6303144470,6303144535,6303026451,6303320333,18,4.5,86
11929,11929,247470,6301086511,Video,50975,0,,,,,,0,0,0
11930,11930,247483,6303091989,Video,17956,5,B00007AJED,B00009WVM1,B0002HODE0,B0002JP44G,B000244FZU,35,4.5,225
11931,11931,247485,6300214265,Video,19842,5,B00004Y62W,B000065U35,B000067J1Z,B000067J1Y,B000066C6Z,48,3.5,171
11932,11932,247489,6303471315,Video,7607,0,,,,,,2,2.5,12
11933,11933,247517,B00004YZFG,Video,95839,0,,,,,,0,0,0
11934,11934,247526,B00004YZFQ,Video,23311,5,B00006JU7P,B000621484,0790729350,B000035P7X,B000305ZDO,95,4.5,845
11935,11935,247529,B00004YZFY,Video,26254,2,B00004YZFZ,6300130959,,,,1,5,8
11936,11936,247542,6303973116,Video,9741,3,6303973108,6303973094,6303973086,,,5,5,5
11937,11937,247596,6304252137,Video,35502,5,B00004STVD,B000056BSI,B00006AUGV,B0000D1FFQ,B000066744,20,4.5,62
11938,11938,247598,1567301614,Video,18273,5,B0006Z2NAO,B0007989Y8,1567301193,B00064AMBM,B0002XL35G,7,5,45
11939,11939,247619,6305991030,Video,36132,0,,,,,,0,0,0
11940,11940,247633,0790731177,Video,30801,5,B00005RT3M,B00005RT3N,B00009AVA4,B0000633U2,B00005JK9L,13,4.5,44
11941,11941,247639,0790739364,Video,103056,0,,,,,,144,3.5,624
11942,11942,247648,6305122695,Video,23376,5,B000093NSH,B00000G0DM,B00006FMDV,B00005O3V9,B0002HOES0,15,4.5,80
11943,11943,247670,B00005U2K9,Video,83214,0,,,,,,0,0,0
11944,11944,247715,6303341713,Video,11086,0,,,,,,13,5,50
11945,11945,247722,0767016890,Video,66376,0,,,,,,0,0,0
